3698166755,purchase_consumption,15,customer_id,"{\"action\": {\"txn_amt\": 32.11099783787232, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"04119\"}, \"channel\": {\"card_type\": \"E\", \"card_level\": \"2\"}}",SJISIUOMEDPUBACQZNMG,credit_carde,USSCLPBSHAYDJEJDRSSB,merchant_nbr,cc_txn
3698166755,purchase_consumption,40,customer_id,"{\"action\": {\"txn_amt\": 32.11099783787232, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"04119\"}, \"channel\": {\"card_type\": \"E\", \"card_level\": \"2\"}}",SJISIUOMEDPUBACQZNMG,credit_carde,USSCLPBSHAYDJEJDRSSB,merchant_nbr,cc_txn
3698168865,cash_advance,20,customer_id,"{\"action\": {\"txn_amt\": 483.74005851737303, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"0ICH1\"}, \"channel\": {\"card_type\": \"C\", \"card_level\": \"3\"}}",IHHISFXVWJCJLAPWVXGW,credit_carde,ALIVAISVOEBWTTZNRGEM,merchant_nbr,cc_txn
3698168865,cash_advance,45,customer_id,"{\"action\": {\"txn_amt\": 483.74005851737303, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"0ICH1\"}, \"channel\": {\"card_type\": \"C\", \"card_level\": \"3\"}}",IHHISFXVWJCJLAPWVXGW,credit_carde,ALIVAISVOEBWTTZNRGEM,merchant_nbr,cc_txn
3698170078,purchase_consumption,23,customer_id,"{\"action\": {\"txn_amt\": 2005.191455300965, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03100\"}, \"channel\": {\"card_type\": \"B\", \"card_level\": \"5\"}}",BPEHKOQTUDYELEIFYQHT,credit_carde,LQMBGOIXVUOMDQOVIUWF,merchant_nbr,cc_txn
3698170078,purchase_consumption,48,customer_id,"{\"action\": {\"txn_amt\": 2005.191455300965, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03100\"}, \"channel\": {\"card_type\": \"B\", \"card_level\": \"5\"}}",BPEHKOQTUDYELEIFYQHT,credit_carde,LQMBGOIXVUOMDQOVIUWF,merchant_nbr,cc_txn
3698175944,purchase_consumption,8,customer_id,"{\"action\": {\"txn_amt\": 660.2856197854114, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03769\"}, \"channel\": {\"card_type\": \"E\", \"card_level\": \"2\"}}",JTFOMHPWYCWORNIEGWFL,credit_carde,AHKIFTSKOFIUKENHJXTK,merchant_nbr,cc_txn
3698175944,purchase_consumption,33,customer_id,"{\"action\": {\"txn_amt\": 660.2856197854114, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03769\"}, \"channel\": {\"card_type\": \"E\", \"card_level\": \"2\"}}",JTFOMHPWYCWORNIEGWFL,credit_carde,AHKIFTSKOFIUKENHJXTK,merchant_nbr,cc_txn
3698179686,cash_advance,8,customer_id,"{\"action\": {\"txn_amt\": 1213.490150682829, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"07933\"}, \"channel\": {\"card_type\": \"B\", \"card_level\": \"4\"}}",WYOVDUCUWMICORGHENGN,credit_carde,MIKOLTIMXRYUNRMHPOWZ,merchant_nbr,cc_txn
3698179686,cash_advance,33,customer_id,"{\"action\": {\"txn_amt\": 1213.490150682829, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"07933\"}, \"channel\": {\"card_type\": \"B\", \"card_level\": \"4\"}}",WYOVDUCUWMICORGHENGN,credit_carde,MIKOLTIMXRYUNRMHPOWZ,merchant_nbr,cc_txn
