customer_id,6,purchase_consumption,3697874514,merchant_nbr,FMNSIPJCVJTKEUFYKCJW,credit_carde,LWUFRMLOFTDTRHEAXDAX,"{\"action\": {\"txn_amt\": 308.20391227011226, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"05947\"}, \"channel\": {\"card_type\": \"E\", \"card_level\": \"1\"}}",cc_txn,3696969600
customer_id,31,purchase_consumption,3697874514,merchant_nbr,FMNSIPJCVJTKEUFYKCJW,credit_carde,LWUFRMLOFTDTRHEAXDAX,"{\"action\": {\"txn_amt\": 308.20391227011226, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"05947\"}, \"channel\": {\"card_type\": \"E\", \"card_level\": \"1\"}}",cc_txn,3696969600
customer_id,18,purchase_consumption,3697876554,merchant_nbr,EJKMFQMKDYAITDFQTZSD,credit_carde,OQFWCKXRZHZEMKFYIUYD,"{\"action\": {\"txn_amt\": 731.0042865520957, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"0MMD3\"}, \"channel\": {\"card_type\": \"D\", \"card_level\": \"6\"}}",cc_txn,3696969600
customer_id,43,purchase_consumption,3697876554,merchant_nbr,EJKMFQMKDYAITDFQTZSD,credit_carde,OQFWCKXRZHZEMKFYIUYD,"{\"action\": {\"txn_amt\": 731.0042865520957, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"0MMD3\"}, \"channel\": {\"card_type\": \"D\", \"card_level\": \"6\"}}",cc_txn,3696969600
customer_id,9,purchase_consumption,3697876676,merchant_nbr,FCCFMKGUJGKITHCPPIZS,credit_carde,UAIQGLWKWOVQUYAUCUGP,"{\"action\": {\"txn_amt\": 470.4889501979845, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"05551\"}, \"channel\": {\"card_type\": \"E\", \"card_level\": \"4\"}}",cc_txn,3696969600
customer_id,34,purchase_consumption,3697876676,merchant_nbr,FCCFMKGUJGKITHCPPIZS,credit_carde,UAIQGLWKWOVQUYAUCUGP,"{\"action\": {\"txn_amt\": 470.4889501979845, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"05551\"}, \"channel\": {\"card_type\": \"E\", \"card_level\": \"4\"}}",cc_txn,3696969600
customer_id,10,cash_advance,3697877548,merchant_nbr,ECAFWSVGMZDQIMTOJLGH,credit_carde,XBYRXFBKGNTTNVNQMLGJ,"{\"action\": {\"txn_amt\": 178.6539982371858, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03079\"}, \"channel\": {\"card_type\": \"B\", \"card_level\": \"6\"}}",cc_txn,3696969600
customer_id,35,cash_advance,3697877548,merchant_nbr,ECAFWSVGMZDQIMTOJLGH,credit_carde,XBYRXFBKGNTTNVNQMLGJ,"{\"action\": {\"txn_amt\": 178.6539982371858, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03079\"}, \"channel\": {\"card_type\": \"B\", \"card_level\": \"6\"}}",cc_txn,3696969600
customer_id,18,cash_advance,3697878354,merchant_nbr,ISSWPWLCUFYZTGSRKWNL,credit_carde,RVGNLUMRJYKVQPWUOZWD,"{\"action\": {\"txn_amt\": 649.5188032542072, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"05511\"}, \"channel\": {\"card_type\": \"C\", \"card_level\": \"4\"}}",cc_txn,3696969600
customer_id,43,cash_advance,3697878354,merchant_nbr,ISSWPWLCUFYZTGSRKWNL,credit_carde,RVGNLUMRJYKVQPWUOZWD,"{\"action\": {\"txn_amt\": 649.5188032542072, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"05511\"}, \"channel\": {\"card_type\": \"C\", \"card_level\": \"4\"}}",cc_txn,3696969600
customer_id,10,purchase_consumption,3697878574,merchant_nbr,HRADDDFYSBKYGMGLRTDJ,credit_carde,BNECHESGUYHDAJEAQJPQ,"{\"action\": {\"txn_amt\": 586.7321996829376, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"05931\"}, \"channel\": {\"card_type\": \"C\", \"card_level\": \"6\"}}",cc_txn,3696969600
customer_id,35,purchase_consumption,3697878574,merchant_nbr,HRADDDFYSBKYGMGLRTDJ,credit_carde,BNECHESGUYHDAJEAQJPQ,"{\"action\": {\"txn_amt\": 586.7321996829376, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"05931\"}, \"channel\": {\"card_type\": \"C\", \"card_level\": \"6\"}}",cc_txn,3696969600
customer_id,19,purchase_consumption,3697882037,merchant_nbr,CZUKQVDNPQMQPRXWXHHE,credit_carde,CVWSITBZDPBACTAUUMSR,"{\"action\": {\"txn_amt\": 929.7185184807001, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03562\"}, \"channel\": {\"card_type\": \"A\", \"card_level\": \"4\"}}",cc_txn,3696969600
customer_id,44,purchase_consumption,3697882037,merchant_nbr,CZUKQVDNPQMQPRXWXHHE,credit_carde,CVWSITBZDPBACTAUUMSR,"{\"action\": {\"txn_amt\": 929.7185184807001, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03562\"}, \"channel\": {\"card_type\": \"A\", \"card_level\": \"4\"}}",cc_txn,3696969600
