customer_id,17,purchase_consumption,3697991501,merchant_nbr,VPHIQLSVZKPCUAWIZDLL,credit_carde,EYNVOSLEDFZTASMUUSJT,"{\"action\": {\"txn_amt\": 26.64330285886621, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"08299\"}, \"channel\": {\"card_type\": \"B\", \"card_level\": \"2\"}}",cc_txn,3696969600
customer_id,42,purchase_consumption,3697991501,merchant_nbr,VPHIQLSVZKPCUAWIZDLL,credit_carde,EYNVOSLEDFZTASMUUSJT,"{\"action\": {\"txn_amt\": 26.64330285886621, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"08299\"}, \"channel\": {\"card_type\": \"B\", \"card_level\": \"2\"}}",cc_txn,3696969600
customer_id,9,purchase_consumption,3697993788,merchant_nbr,HYWGFJUJHUOVLRHEHAMY,credit_carde,EMWIUUMUDDUOIEMKMAPS,"{\"action\": {\"txn_amt\": 2583.5642709758476, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03127\"}, \"channel\": {\"card_type\": \"A\", \"card_level\": \"4\"}}",cc_txn,3696969600
customer_id,34,purchase_consumption,3697993788,merchant_nbr,HYWGFJUJHUOVLRHEHAMY,credit_carde,EMWIUUMUDDUOIEMKMAPS,"{\"action\": {\"txn_amt\": 2583.5642709758476, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03127\"}, \"channel\": {\"card_type\": \"A\", \"card_level\": \"4\"}}",cc_txn,3696969600
customer_id,13,cash_advance,3697994235,merchant_nbr,QGEFHHXMASJQDTIYKOMV,credit_carde,YGXDBFDLTGNTVRWOVVJU,"{\"action\": {\"txn_amt\": 1801.5195079562875, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"08351\"}, \"channel\": {\"card_type\": \"C\", \"card_level\": \"4\"}}",cc_txn,3696969600
customer_id,38,cash_advance,3697994235,merchant_nbr,QGEFHHXMASJQDTIYKOMV,credit_carde,YGXDBFDLTGNTVRWOVVJU,"{\"action\": {\"txn_amt\": 1801.5195079562875, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"08351\"}, \"channel\": {\"card_type\": \"C\", \"card_level\": \"4\"}}",cc_txn,3696969600
customer_id,25,purchase_consumption,3697994904,merchant_nbr,UBGDATMRSOJFFMOOEHSL,credit_carde,BFMXLGVDUANCPEJGSNSW,"{\"action\": {\"txn_amt\": 1705.9205182728308, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03613\"}, \"channel\": {\"card_type\": \"B\", \"card_level\": \"4\"}}",cc_txn,3696969600
customer_id,50,purchase_consumption,3697994904,merchant_nbr,UBGDATMRSOJFFMOOEHSL,credit_carde,BFMXLGVDUANCPEJGSNSW,"{\"action\": {\"txn_amt\": 1705.9205182728308, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03613\"}, \"channel\": {\"card_type\": \"B\", \"card_level\": \"4\"}}",cc_txn,3696969600
customer_id,7,purchase_consumption,3697995892,merchant_nbr,PDNENVJWIMNJZQCHUWQO,credit_carde,RDFBIMPHHJUGSVIPTPZZ,"{\"action\": {\"txn_amt\": 115.12827834944852, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"08050\"}, \"channel\": {\"card_type\": \"C\", \"card_level\": \"5\"}}",cc_txn,3696969600
customer_id,32,purchase_consumption,3697995892,merchant_nbr,PDNENVJWIMNJZQCHUWQO,credit_carde,RDFBIMPHHJUGSVIPTPZZ,"{\"action\": {\"txn_amt\": 115.12827834944852, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"08050\"}, \"channel\": {\"card_type\": \"C\", \"card_level\": \"5\"}}",cc_txn,3696969600
