customer_id,3,purchase_consumption,3698041077,merchant_nbr,HUMPLOWMQSAPWLJGRPHL,credit_card,VEQGJMZGZKPARGFIWATU,"{\"action\": {\"txn_amt\": 2209.8657960138153, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"07998\"}, \"channel\": {\"card_type\": \"B\", \"card_level\": \"3\"}}",3696969600,cc_txn
customer_id,28,purchase_consumption,3698041077,merchant_nbr,HUMPLOWMQSAPWLJGRPHL,credit_card,VEQGJMZGZKPARGFIWATU,"{\"action\": {\"txn_amt\": 2209.8657960138153, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"07998\"}, \"channel\": {\"card_type\": \"B\", \"card_level\": \"3\"}}",3696969600,cc_txn
customer_id,12,purchase_consumption,3698042713,merchant_nbr,WIKLJVPAKJKEIQKBZEVX,credit_card,HNCYRFHBBVMPTOKOWCPG,"{\"action\": {\"txn_amt\": 1335.6776716978225, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"0RRE1\"}, \"channel\": {\"card_type\": \"D\", \"card_level\": \"3\"}}",3696969600,cc_txn
customer_id,37,purchase_consumption,3698042713,merchant_nbr,WIKLJVPAKJKEIQKBZEVX,credit_card,HNCYRFHBBVMPTOKOWCPG,"{\"action\": {\"txn_amt\": 1335.6776716978225, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"0RRE1\"}, \"channel\": {\"card_type\": \"D\", \"card_level\": \"3\"}}",3696969600,cc_txn
customer_id,4,cash_advance,3698047843,merchant_nbr,QOANYAHWIYEDNHEGAMJW,credit_card,ECOBAMZJURQMCENSIBLU,"{\"action\": {\"txn_amt\": 620.0447294531253, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"07339\"}, \"channel\": {\"card_type\": \"E\", \"card_level\": \"6\"}}",3696969600,cc_txn
customer_id,29,cash_advance,3698047843,merchant_nbr,QOANYAHWIYEDNHEGAMJW,credit_card,ECOBAMZJURQMCENSIBLU,"{\"action\": {\"txn_amt\": 620.0447294531253, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"07339\"}, \"channel\": {\"card_type\": \"E\", \"card_level\": \"6\"}}",3696969600,cc_txn
customer_id,8,purchase_consumption,3698048001,merchant_nbr,GZAHCCUADBGGBHXSCLUX,credit_card,VEVIOTSQEGFNGWOZEMZK,"{\"action\": {\"txn_amt\": 199.5903632180127, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"05072\"}, \"channel\": {\"card_type\": \"A\", \"card_level\": \"4\"}}",3696969600,cc_txn
customer_id,33,purchase_consumption,3698048001,merchant_nbr,GZAHCCUADBGGBHXSCLUX,credit_card,VEVIOTSQEGFNGWOZEMZK,"{\"action\": {\"txn_amt\": 199.5903632180127, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"05072\"}, \"channel\": {\"card_type\": \"A\", \"card_level\": \"4\"}}",3696969600,cc_txn
customer_id,20,cash_advance,3698049897,merchant_nbr,LPKUMLINXBEVERRDGKPK,credit_card,HJLEZDNNVOTRKKFATQXF,"{\"action\": {\"txn_amt\": 984.3503394554389, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03512\"}, \"channel\": {\"card_type\": \"E\", \"card_level\": \"4\"}}",3696969600,cc_txn
customer_id,45,cash_advance,3698049897,merchant_nbr,LPKUMLINXBEVERRDGKPK,credit_card,HJLEZDNNVOTRKKFATQXF,"{\"action\": {\"txn_amt\": 984.3503394554389, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03512\"}, \"channel\": {\"card_type\": \"E\", \"card_level\": \"4\"}}",3696969600,cc_txn
customer_id,5,cash_advance,3698050417,merchant_nbr,ISZQFKRSYRBLZOPIWOWX,credit_card,UVJEZKLQUMWHFQYTUHGW,"{\"action\": {\"txn_amt\": 1985.4814330373083, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"0ICH8\"}, \"channel\": {\"card_type\": \"B\", \"card_level\": \"3\"}}",3696969600,cc_txn
customer_id,30,cash_advance,3698050417,merchant_nbr,ISZQFKRSYRBLZOPIWOWX,credit_card,UVJEZKLQUMWHFQYTUHGW,"{\"action\": {\"txn_amt\": 1985.4814330373083, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"0ICH8\"}, \"channel\": {\"card_type\": \"B\", \"card_level\": \"3\"}}",3696969600,cc_txn
