3697458733,purchase_consumption,16,customer_id,"{\"action\": {\"txn_amt\": 316.27793618661735, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"05722\"}, \"channel\": {\"card_type\": \"E\", \"card_level\": \"5\"}}",VKYKVXTSZSMVMSQXZDFY,credit_carde,SPLGDLKWIAVPRZWOTFBK,merchant_nbr,cc_txn
3697458733,purchase_consumption,41,customer_id,"{\"action\": {\"txn_amt\": 316.27793618661735, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"05722\"}, \"channel\": {\"card_type\": \"E\", \"card_level\": \"5\"}}",VKYKVXTSZSMVMSQXZDFY,credit_carde,SPLGDLKWIAVPRZWOTFBK,merchant_nbr,cc_txn
3697460092,purchase_consumption,14,customer_id,"{\"action\": {\"txn_amt\": 2546.351185179982, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"05074\"}, \"channel\": {\"card_type\": \"C\", \"card_level\": \"4\"}}",INUSCJGHIXUZTRWTPALC,credit_carde,EDSPMLOCOTXWDVHSDNXN,merchant_nbr,cc_txn
3697460092,purchase_consumption,39,customer_id,"{\"action\": {\"txn_amt\": 2546.351185179982, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"05074\"}, \"channel\": {\"card_type\": \"C\", \"card_level\": \"4\"}}",INUSCJGHIXUZTRWTPALC,credit_carde,EDSPMLOCOTXWDVHSDNXN,merchant_nbr,cc_txn
3697463461,purchase_consumption,16,customer_id,"{\"action\": {\"txn_amt\": 483.35305889687385, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"0MME1\"}, \"channel\": {\"card_type\": \"B\", \"card_level\": \"3\"}}",WIOULFZZKKKDOKMCIIML,credit_carde,DOPEFLKPLORRRETGJNFJ,merchant_nbr,cc_txn
3697463461,purchase_consumption,41,customer_id,"{\"action\": {\"txn_amt\": 483.35305889687385, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"0MME1\"}, \"channel\": {\"card_type\": \"B\", \"card_level\": \"3\"}}",WIOULFZZKKKDOKMCIIML,credit_carde,DOPEFLKPLORRRETGJNFJ,merchant_nbr,cc_txn
3697464337,purchase_consumption,8,customer_id,"{\"action\": {\"txn_amt\": 79.3837705086906, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"07299\"}, \"channel\": {\"card_type\": \"E\", \"card_level\": \"3\"}}",GWCWRNVWBITBWYKKJAXI,credit_carde,RSIESDKRPWBZCVSBNVAD,merchant_nbr,cc_txn
3697464337,purchase_consumption,33,customer_id,"{\"action\": {\"txn_amt\": 79.3837705086906, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"07299\"}, \"channel\": {\"card_type\": \"E\", \"card_level\": \"3\"}}",GWCWRNVWBITBWYKKJAXI,credit_carde,RSIESDKRPWBZCVSBNVAD,merchant_nbr,cc_txn
3697464764,cash_advance,18,customer_id,"{\"action\": {\"txn_amt\": 185.06743666480645, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"05621\"}, \"channel\": {\"card_type\": \"B\", \"card_level\": \"4\"}}",EDQPCWVNLAQCEYAMXOOI,credit_carde,OJYPOGMUBZQSDJGCKSIL,merchant_nbr,cc_txn
3697464764,cash_advance,43,customer_id,"{\"action\": {\"txn_amt\": 185.06743666480645, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"05621\"}, \"channel\": {\"card_type\": \"B\", \"card_level\": \"4\"}}",EDQPCWVNLAQCEYAMXOOI,credit_carde,OJYPOGMUBZQSDJGCKSIL,merchant_nbr,cc_txn
3697467665,purchase_consumption,25,customer_id,"{\"action\": {\"txn_amt\": 1365.0609211296594, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03778\"}, \"channel\": {\"card_type\": \"C\", \"card_level\": \"2\"}}",MAKNJYRJDHLEKUUNXCNO,credit_carde,WEEUGFLUDOOJHCLWHOJZ,merchant_nbr,cc_txn
3697467665,purchase_consumption,50,customer_id,"{\"action\": {\"txn_amt\": 1365.0609211296594, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03778\"}, \"channel\": {\"card_type\": \"C\", \"card_level\": \"2\"}}",MAKNJYRJDHLEKUUNXCNO,credit_carde,WEEUGFLUDOOJHCLWHOJZ,merchant_nbr,cc_txn
3697469133,purchase_consumption,25,customer_id,"{\"action\": {\"txn_amt\": 1392.1467988972113, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03621\"}, \"channel\": {\"card_type\": \"A\", \"card_level\": \"3\"}}",GSAZBYRHUXFZQDVQPSKE,credit_carde,STFBIYZFVFYSZCCUOVJH,merchant_nbr,cc_txn
3697469133,purchase_consumption,50,customer_id,"{\"action\": {\"txn_amt\": 1392.1467988972113, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03621\"}, \"channel\": {\"card_type\": \"A\", \"card_level\": \"3\"}}",GSAZBYRHUXFZQDVQPSKE,credit_carde,STFBIYZFVFYSZCCUOVJH,merchant_nbr,cc_txn
3697478040,purchase_consumption,14,customer_id,"{\"action\": {\"txn_amt\": 78.73009349356853, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03503\"}, \"channel\": {\"card_type\": \"C\", \"card_level\": \"5\"}}",XBDFARAXFIDBHIIUDTLE,credit_carde,FEOTAKRKMEQQLEPLGCPO,merchant_nbr,cc_txn
3697478040,purchase_consumption,39,customer_id,"{\"action\": {\"txn_amt\": 78.73009349356853, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03503\"}, \"channel\": {\"card_type\": \"C\", \"card_level\": \"5\"}}",XBDFARAXFIDBHIIUDTLE,credit_carde,FEOTAKRKMEQQLEPLGCPO,merchant_nbr,cc_txn
3697478948,purchase_consumption,11,customer_id,"{\"action\": {\"txn_amt\": 853.5297477169792, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03042\"}, \"channel\": {\"card_type\": \"D\", \"card_level\": \"6\"}}",QWMVHJSUZKWGYYFXEWLG,credit_carde,XBFIZIRZVKQMIGJBEICY,merchant_nbr,cc_txn
3697478948,purchase_consumption,36,customer_id,"{\"action\": {\"txn_amt\": 853.5297477169792, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03042\"}, \"channel\": {\"card_type\": \"D\", \"card_level\": \"6\"}}",QWMVHJSUZKWGYYFXEWLG,credit_carde,XBFIZIRZVKQMIGJBEICY,merchant_nbr,cc_txn
3697484197,purchase_consumption,9,customer_id,"{\"action\": {\"txn_amt\": 1218.9406819011963, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03079\"}, \"channel\": {\"card_type\": \"A\", \"card_level\": \"4\"}}",UZQVYPRNIMXXHJURHJSN,credit_carde,LCNCAYNPMYMNKSVIVLVW,merchant_nbr,cc_txn
3697484197,purchase_consumption,34,customer_id,"{\"action\": {\"txn_amt\": 1218.9406819011963, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03079\"}, \"channel\": {\"card_type\": \"A\", \"card_level\": \"4\"}}",UZQVYPRNIMXXHJURHJSN,credit_carde,LCNCAYNPMYMNKSVIVLVW,merchant_nbr,cc_txn
3697484522,purchase_consumption,11,customer_id,"{\"action\": {\"txn_amt\": 899.7078083170898, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03631\"}, \"channel\": {\"card_type\": \"D\", \"card_level\": \"4\"}}",YOZESJDOCALEMSXSISPC,credit_carde,NEDOLPNFABMSYRWITLHB,merchant_nbr,cc_txn
3697484522,purchase_consumption,36,customer_id,"{\"action\": {\"txn_amt\": 899.7078083170898, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03631\"}, \"channel\": {\"card_type\": \"D\", \"card_level\": \"4\"}}",YOZESJDOCALEMSXSISPC,credit_carde,NEDOLPNFABMSYRWITLHB,merchant_nbr,cc_txn
3697485664,purchase_consumption,23,customer_id,"{\"action\": {\"txn_amt\": 83.13271728864841, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03642\"}, \"channel\": {\"card_type\": \"A\", \"card_level\": \"4\"}}",YRYMPGAWZJILNZQUVDSZ,credit_carde,DQZJIHRFFGFCDBOKDPUD,merchant_nbr,cc_txn
3697485664,purchase_consumption,48,customer_id,"{\"action\": {\"txn_amt\": 83.13271728864841, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"03642\"}, \"channel\": {\"card_type\": \"A\", \"card_level\": \"4\"}}",YRYMPGAWZJILNZQUVDSZ,credit_carde,DQZJIHRFFGFCDBOKDPUD,merchant_nbr,cc_txn
3697485701,purchase_consumption,25,customer_id,"{\"action\": {\"txn_amt\": 131.0299674332853, \"original_currency_code\": \"TWD\"}, \"object\": {\"merchant_category_code\": \"08041\"}, \"channel\": {\"card_type\": \"C\", \"card_level\": \"4\"}}",QXKPFIQOIHKUSXCKPPAA,credit_carde,KKIETUMHXDPGGZNWYOCP,merchant_nbr,cc_txn
