customer_id,7,inquire,3698019821,saving_acct,WOBOPIPPDTBGPVPWYLVC,ATM,CTQJLDLCCBDKHIWVRQUA,"{\"action\": {\"txn_amt\": 0.0, \"txn_fee_amt\": 0.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"GDAIUMSXWHASVBXMNIIV\"}, \"channel\": {\"address_zipcode\": 543907, \"machine_bank_code\": \"Cathay\"}}",3696969600,atm
customer_id,32,inquire,3698019821,saving_acct,WOBOPIPPDTBGPVPWYLVC,ATM,CTQJLDLCCBDKHIWVRQUA,"{\"action\": {\"txn_amt\": 0.0, \"txn_fee_amt\": 0.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"GDAIUMSXWHASVBXMNIIV\"}, \"channel\": {\"address_zipcode\": 543907, \"machine_bank_code\": \"Cathay\"}}",3696969600,atm
customer_id,18,transfer,3698021746,saving_acct,MLAOTYDUJIEJBLEECLYU,ATM,LVJORQLDRADAKIZZOILJ,"{\"action\": {\"txn_amt\": 2841.0685425118886, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_in\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"CDHDKFSPKCIPGRZDEIJD\"}, \"channel\": {\"address_zipcode\": 794773, \"machine_bank_code\": \"Cathay\"}}",3696969600,atm
customer_id,43,transfer,3698021746,saving_acct,MLAOTYDUJIEJBLEECLYU,ATM,LVJORQLDRADAKIZZOILJ,"{\"action\": {\"txn_amt\": 2841.0685425118886, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_in\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"CDHDKFSPKCIPGRZDEIJD\"}, \"channel\": {\"address_zipcode\": 794773, \"machine_bank_code\": \"Cathay\"}}",3696969600,atm
customer_id,12,withdraw,3698024257,saving_acct,PNHIKUBDEKFNMPIZJFNM,ATM,OWUGQGGBUVZSTJGCOPLV,"{\"action\": {\"txn_amt\": 1327.4823653806693, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"AGECMWONELTTGWFLREHO\"}, \"channel\": {\"address_zipcode\": 49507, \"machine_bank_code\": \"Cathay\"}}",3696969600,atm
customer_id,37,withdraw,3698024257,saving_acct,PNHIKUBDEKFNMPIZJFNM,ATM,OWUGQGGBUVZSTJGCOPLV,"{\"action\": {\"txn_amt\": 1327.4823653806693, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"AGECMWONELTTGWFLREHO\"}, \"channel\": {\"address_zipcode\": 49507, \"machine_bank_code\": \"Cathay\"}}",3696969600,atm
customer_id,6,withdraw,3698026215,saving_acct,PIBLUZCWLTIQTMEKDYYN,ATM,GPMLRKVSXZHYWZIVGTUL,"{\"action\": {\"txn_amt\": 265.6156182097603, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"TNEESITIKVIHMIRDMGCR\"}, \"channel\": {\"address_zipcode\": 97033, \"machine_bank_code\": \"Cathay\"}}",3696969600,atm
customer_id,31,withdraw,3698026215,saving_acct,PIBLUZCWLTIQTMEKDYYN,ATM,GPMLRKVSXZHYWZIVGTUL,"{\"action\": {\"txn_amt\": 265.6156182097603, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"TNEESITIKVIHMIRDMGCR\"}, \"channel\": {\"address_zipcode\": 97033, \"machine_bank_code\": \"Cathay\"}}",3696969600,atm
customer_id,12,inquire,3698026822,saving_acct,TRZCFIMYGTZUZQYTCCUG,ATM,UDJVEUYDTCIHNLKWRFEA,"{\"action\": {\"txn_amt\": 0.0, \"txn_fee_amt\": 0.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"SQHQNNERTLBFTEECEVHY\"}, \"channel\": {\"address_zipcode\": 782341, \"machine_bank_code\": \"A_bank\"}}",3696969600,atm
customer_id,37,inquire,3698026822,saving_acct,TRZCFIMYGTZUZQYTCCUG,ATM,UDJVEUYDTCIHNLKWRFEA,"{\"action\": {\"txn_amt\": 0.0, \"txn_fee_amt\": 0.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"SQHQNNERTLBFTEECEVHY\"}, \"channel\": {\"address_zipcode\": 782341, \"machine_bank_code\": \"A_bank\"}}",3696969600,atm
