customer_id,1,inbound,3698377616,call_purpose,2_27_190,customer_service,personal_phone_service,"{\"action\": {\"call_nbr\": \"TWYNLNEQJHRXDAMORTZE\"}, \"object\": {\"type_desc\": \"27\", \"detail_desc\": \"190\", \"business_desc\": \"2\"}}",cti
customer_id,26,inbound,3698377616,call_purpose,2_27_190,customer_service,personal_phone_service,"{\"action\": {\"call_nbr\": \"TWYNLNEQJHRXDAMORTZE\"}, \"object\": {\"type_desc\": \"27\", \"detail_desc\": \"190\", \"business_desc\": \"2\"}}",cti
customer_id,15,inbound,3698392995,call_purpose,1_8_184,customer_service,personal_phone_service,"{\"action\": {\"call_nbr\": \"CFAPUYJBRRMSWDBIZSYS\"}, \"object\": {\"type_desc\": \"8\", \"detail_desc\": \"184\", \"business_desc\": \"1\"}}",cti
customer_id,40,inbound,3698392995,call_purpose,1_8_184,customer_service,personal_phone_service,"{\"action\": {\"call_nbr\": \"CFAPUYJBRRMSWDBIZSYS\"}, \"object\": {\"type_desc\": \"8\", \"detail_desc\": \"184\", \"business_desc\": \"1\"}}",cti
customer_id,8,inbound,3698400258,call_purpose,0_20_97,customer_service,personal_phone_service,"{\"action\": {\"call_nbr\": \"RQYDHJXRAYONKBUZGIKY\"}, \"object\": {\"type_desc\": \"20\", \"detail_desc\": \"97\", \"business_desc\": \"0\"}}",cti
customer_id,33,inbound,3698400258,call_purpose,0_20_97,customer_service,personal_phone_service,"{\"action\": {\"call_nbr\": \"RQYDHJXRAYONKBUZGIKY\"}, \"object\": {\"type_desc\": \"20\", \"detail_desc\": \"97\", \"business_desc\": \"0\"}}",cti
customer_id,11,inbound,3698408731,call_purpose,1_18_133,customer_service,personal_phone_service,"{\"action\": {\"call_nbr\": \"GMISLWLZCHHYFITXOIDV\"}, \"object\": {\"type_desc\": \"18\", \"detail_desc\": \"133\", \"business_desc\": \"1\"}}",cti
customer_id,36,inbound,3698408731,call_purpose,1_18_133,customer_service,personal_phone_service,"{\"action\": {\"call_nbr\": \"GMISLWLZCHHYFITXOIDV\"}, \"object\": {\"type_desc\": \"18\", \"detail_desc\": \"133\", \"business_desc\": \"1\"}}",cti
customer_id,10,inbound,3698415706,call_purpose,2_19_140,customer_service,personal_phone_service,"{\"action\": {\"call_nbr\": \"DCINCOLGYSSGAFMWMZGL\"}, \"object\": {\"type_desc\": \"19\", \"detail_desc\": \"140\", \"business_desc\": \"2\"}}",cti
customer_id,35,inbound,3698415706,call_purpose,2_19_140,customer_service,personal_phone_service,"{\"action\": {\"call_nbr\": \"DCINCOLGYSSGAFMWMZGL\"}, \"object\": {\"type_desc\": \"19\", \"detail_desc\": \"140\", \"business_desc\": \"2\"}}",cti
customer_id,14,inbound,3698422649,call_purpose,1_0_192,customer_service,personal_phone_service,"{\"action\": {\"call_nbr\": \"XVUATZXRYQPHDMOVVEEX\"}, \"object\": {\"type_desc\": \"0\", \"detail_desc\": \"192\", \"business_desc\": \"1\"}}",cti
customer_id,39,inbound,3698422649,call_purpose,1_0_192,customer_service,personal_phone_service,"{\"action\": {\"call_nbr\": \"XVUATZXRYQPHDMOVVEEX\"}, \"object\": {\"type_desc\": \"0\", \"detail_desc\": \"192\", \"business_desc\": \"1\"}}",cti
customer_id,2,inbound,3698426343,call_purpose,2_13_233,customer_service,personal_phone_service,"{\"action\": {\"call_nbr\": \"KYLUEJCZNZPPOIUJQWWH\"}, \"object\": {\"type_desc\": \"13\", \"detail_desc\": \"233\", \"business_desc\": \"2\"}}",cti
