3698377616,inbound,1,customer_id,"{\"action\": {\"call_nbr\": \"TWYNLNEQJHRXDAMORTZE\"}, \"object\": {\"type_desc\": \"27\", \"detail_desc\": \"190\", \"business_desc\": \"2\"}}",personal_phone_service,customer_service,2_27_190,call_purpose,cti
3698377616,inbound,26,customer_id,"{\"action\": {\"call_nbr\": \"TWYNLNEQJHRXDAMORTZE\"}, \"object\": {\"type_desc\": \"27\", \"detail_desc\": \"190\", \"business_desc\": \"2\"}}",personal_phone_service,customer_service,2_27_190,call_purpose,cti
3698392995,inbound,15,customer_id,"{\"action\": {\"call_nbr\": \"CFAPUYJBRRMSWDBIZSYS\"}, \"object\": {\"type_desc\": \"8\", \"detail_desc\": \"184\", \"business_desc\": \"1\"}}",personal_phone_service,customer_service,1_8_184,call_purpose,cti
3698392995,inbound,40,customer_id,"{\"action\": {\"call_nbr\": \"CFAPUYJBRRMSWDBIZSYS\"}, \"object\": {\"type_desc\": \"8\", \"detail_desc\": \"184\", \"business_desc\": \"1\"}}",personal_phone_service,customer_service,1_8_184,call_purpose,cti
3698400258,inbound,8,customer_id,"{\"action\": {\"call_nbr\": \"RQYDHJXRAYONKBUZGIKY\"}, \"object\": {\"type_desc\": \"20\", \"detail_desc\": \"97\", \"business_desc\": \"0\"}}",personal_phone_service,customer_service,0_20_97,call_purpose,cti
3698400258,inbound,33,customer_id,"{\"action\": {\"call_nbr\": \"RQYDHJXRAYONKBUZGIKY\"}, \"object\": {\"type_desc\": \"20\", \"detail_desc\": \"97\", \"business_desc\": \"0\"}}",personal_phone_service,customer_service,0_20_97,call_purpose,cti
3698408731,inbound,11,customer_id,"{\"action\": {\"call_nbr\": \"GMISLWLZCHHYFITXOIDV\"}, \"object\": {\"type_desc\": \"18\", \"detail_desc\": \"133\", \"business_desc\": \"1\"}}",personal_phone_service,customer_service,1_18_133,call_purpose,cti
3698408731,inbound,36,customer_id,"{\"action\": {\"call_nbr\": \"GMISLWLZCHHYFITXOIDV\"}, \"object\": {\"type_desc\": \"18\", \"detail_desc\": \"133\", \"business_desc\": \"1\"}}",personal_phone_service,customer_service,1_18_133,call_purpose,cti
3698415706,inbound,10,customer_id,"{\"action\": {\"call_nbr\": \"DCINCOLGYSSGAFMWMZGL\"}, \"object\": {\"type_desc\": \"19\", \"detail_desc\": \"140\", \"business_desc\": \"2\"}}",personal_phone_service,customer_service,2_19_140,call_purpose,cti
3698415706,inbound,35,customer_id,"{\"action\": {\"call_nbr\": \"DCINCOLGYSSGAFMWMZGL\"}, \"object\": {\"type_desc\": \"19\", \"detail_desc\": \"140\", \"business_desc\": \"2\"}}",personal_phone_service,customer_service,2_19_140,call_purpose,cti
3698422649,inbound,14,customer_id,"{\"action\": {\"call_nbr\": \"XVUATZXRYQPHDMOVVEEX\"}, \"object\": {\"type_desc\": \"0\", \"detail_desc\": \"192\", \"business_desc\": \"1\"}}",personal_phone_service,customer_service,1_0_192,call_purpose,cti
3698422649,inbound,39,customer_id,"{\"action\": {\"call_nbr\": \"XVUATZXRYQPHDMOVVEEX\"}, \"object\": {\"type_desc\": \"0\", \"detail_desc\": \"192\", \"business_desc\": \"1\"}}",personal_phone_service,customer_service,1_0_192,call_purpose,cti
3698426343,inbound,2,customer_id,"{\"action\": {\"call_nbr\": \"KYLUEJCZNZPPOIUJQWWH\"}, \"object\": {\"type_desc\": \"13\", \"detail_desc\": \"233\", \"business_desc\": \"2\"}}",personal_phone_service,customer_service,2_13_233,call_purpose,cti
3698426343,inbound,27,customer_id,"{\"action\": {\"call_nbr\": \"KYLUEJCZNZPPOIUJQWWH\"}, \"object\": {\"type_desc\": \"13\", \"detail_desc\": \"233\", \"business_desc\": \"2\"}}",personal_phone_service,customer_service,2_13_233,call_purpose,cti
3698427983,inbound,13,customer_id,"{\"action\": {\"call_nbr\": \"ERHXYHPRXOUNWAKQATQH\"}, \"object\": {\"type_desc\": \"19\", \"detail_desc\": \"137\", \"business_desc\": \"2\"}}",personal_phone_service,customer_service,2_19_137,call_purpose,cti
3698427983,inbound,38,customer_id,"{\"action\": {\"call_nbr\": \"ERHXYHPRXOUNWAKQATQH\"}, \"object\": {\"type_desc\": \"19\", \"detail_desc\": \"137\", \"business_desc\": \"2\"}}",personal_phone_service,customer_service,2_19_137,call_purpose,cti
3698431397,inbound,16,customer_id,"{\"action\": {\"call_nbr\": \"DNIOUXHMGXBXZVWVYIXE\"}, \"object\": {\"type_desc\": \"0\", \"detail_desc\": \"95\", \"business_desc\": \"0\"}}",personal_phone_service,customer_service,0_0_95,call_purpose,cti
3698431397,inbound,41,customer_id,"{\"action\": {\"call_nbr\": \"DNIOUXHMGXBXZVWVYIXE\"}, \"object\": {\"type_desc\": \"0\", \"detail_desc\": \"95\", \"business_desc\": \"0\"}}",personal_phone_service,customer_service,0_0_95,call_purpose,cti
3698434363,inbound,13,customer_id,"{\"action\": {\"call_nbr\": \"NILASPITICLBDPLUEZJQ\"}, \"object\": {\"type_desc\": \"18\", \"detail_desc\": \"67\", \"business_desc\": \"0\"}}",personal_phone_service,customer_service,0_18_67,call_purpose,cti
